,speed,dist,rssi_strongest,Throughput tcp
4855,15.262136151744945,34,-110.0,9456710.0
4856,15.486650510387971,4,-79.0,25868700.0
4857,12.552737500804357,12,-66.0,12131000.0
4858,14.12396494650139,41,-87.0,11571800.0
4859,12.465189864021326,33,-78.0,13598500.0
4860,15.496680535727643,8,-106.0,9362180.0
4861,14.12332332703957,38,-69.0,876568.0
4862,14.30557038558407,40,-67.0,9057010.0
4863,12.910032791162848,17,-102.0,876568.0
4864,13.497885009793201,25,-99.0,11517400.0
4865,13.730256369860689,44,-96.0,876568.0
4866,12.72839025800592,15,-103.0,19688400.0
4867,12.42750652953359,11,-97.0,876568.0
4868,13.710574048521819,7,-79.0,15356400.0
4869,14.084741549478286,3,-94.0,876560.0
4870,12.54699079642605,0,-83.0,4607830.0
4871,12.426994563952299,44,-109.0,876560.0
4872,14.88349147915233,37,-89.0,6758540.0
4873,12.821453502629879,3,-84.0,876568.0
4874,13.109048684893196,42,-95.0,16608100.0
4875,14.596100021430383,11,-84.0,876568.0
4876,15.216906646966722,48,-98.0,12554400.0
4877,13.061399124783684,16,-87.0,876568.0
4878,15.269216392795014,9,-69.0,17524700.0
4879,14.30017127178902,28,-97.0,170968.0
4880,13.964032088247292,47,-106.0,35450200.0
4881,14.392203158988549,24,-83.0,2177100.0
4882,15.308622933961141,48,-93.0,876568.0
4883,14.219312311275818,5,-100.0,16195600.0
4884,12.89058788457687,35,-95.0,876560.0
4885,13.813105758242786,43,-84.0,4150510.0
4886,15.195342072016674,39,-103.0,876568.0
4887,13.463934512203332,10,-72.0,12112700.0
4888,13.51626213855369,12,-82.0,876560.0
4889,13.628891523436526,16,-96.0,4444020.0
4890,14.96835368958123,0,-70.0,19024.0
4891,15.998491441745376,21,-71.0,2017760.0
4892,15.105920398271005,31,-92.0,4825540.0
4893,13.74909485121115,46,-96.0,1946070.0
4894,15.831292562832639,39,-102.0,1938650.0
4895,14.185477715607606,30,-91.0,1922130.0
4896,14.558439580274392,32,-85.0,2706510.0
4897,12.602051760217462,40,-100.0,2068240.0
4898,15.262136151744945,35,-92.0,1840140.0
4899,14.12396494650139,32,-75.0,876560.0
4900,12.465189864021326,38,-82.0,684040.0
4901,14.12332332703957,47,-105.0,876560.0
4902,14.30557038558407,15,-108.0,488240.0
4903,12.910032791162848,29,-108.0,876560.0
4904,13.497885009793201,4,-71.0,515768.0
4905,13.730256369860689,29,-92.0,876560.0
4906,12.72839025800592,14,-70.0,1376730.0
4907,12.42750652953359,6,-73.0,876560.0
4908,13.710574048521819,46,-77.0,451400.0
4909,14.084741549478286,47,-81.0,691368.0
4910,12.426994563952299,30,-78.0,865352.0
4911,12.821453502629879,16,-88.0,876560.0
4912,13.109048684893196,28,-89.0,1007560.0
4913,14.596100021430383,8,-105.0,876560.0
4914,15.216906646966722,3,-82.0,588792.0
4915,13.061399124783684,15,-75.0,876560.0
4916,15.269216392795014,38,-108.0,1130410.0
4917,14.30017127178902,37,-79.0,876560.0
4918,13.964032088247292,29,-67.0,2793130.0
4919,15.308622933961141,38,-82.0,876560.0
4920,14.219312311275818,27,-104.0,906240.0
4921,12.89058788457687,3,-68.0,575976.0
4922,15.195342072016674,26,-67.0,876560.0
4923,13.463934512203332,23,-77.0,112312.0
4924,13.51626213855369,8,-86.0,645640.0
4925,14.368544867522251,7,-71.0,10985700.0
4926,14.698946704185984,0,-102.0,45831700.0
4927,14.228249316637658,33,-69.0,45833700.0
4928,15.098351147724708,5,-97.0,44685900.0
4929,15.11395319776067,46,-97.0,45704700.0
4930,13.708985443222996,33,-88.0,44814900.0
4931,13.840612253594356,49,-82.0,45831700.0
4932,15.73450987963718,40,-97.0,44685900.0
4933,12.155725577364768,45,-73.0,45833700.0
4934,15.125128539913305,26,-98.0,44685900.0
4935,14.181409724320648,22,-82.0,45831700.0
4936,15.24879289879694,7,-110.0,44687900.0
4937,15.382100964757706,22,-74.0,45831700.0
4938,15.094588654030954,18,-93.0,44977500.0
4939,12.09716256696586,9,-105.0,45831700.0
4940,13.529482149084641,16,-100.0,44687900.0
4941,12.556407194241512,34,-67.0,44685900.0
4942,12.114002139792614,22,-72.0,44685900.0
4943,15.657156858970277,7,-74.0,45831700.0
4944,12.715121582887047,48,-73.0,44687900.0
4945,15.352760441265929,34,-77.0,45831700.0
4946,14.434993963019174,21,-88.0,44685900.0
4947,14.293351800837339,34,-95.0,45833700.0
4948,12.078230826226164,12,-107.0,44685900.0
4949,13.615774819763288,37,-103.0,45831700.0
4950,15.7012128255872,2,-102.0,44687900.0
4951,12.77944278237905,49,-72.0,45831700.0
4952,14.165079500239312,26,-77.0,43540100.0
4953,12.358330789993445,24,-67.0,45833700.0
4954,15.004233312238917,49,-72.0,45831700.0
4955,12.635823523621244,40,-73.0,44685900.0
4956,14.437547848925039,39,-105.0,44687900.0
4957,12.927046506982947,21,-66.0,44685900.0
4958,14.768343784355103,8,-90.0,44907000.0
4959,12.59081241565055,0,-110.0,45612600.0
4960,14.67203137958749,6,-87.0,45314200.0
4961,15.743789831549453,0,-74.0,44687900.0
4962,15.691131527206696,2,-74.0,45831700.0
4963,14.783802073363942,43,-66.0,44685900.0
4964,15.580409822286448,42,-78.0,45833700.0
4965,12.225428242683362,9,-99.0,44685900.0
4966,13.306764070592068,3,-109.0,45831700.0
4967,15.869461378852781,37,-100.0,44687900.0
4968,14.65040941565798,24,-103.0,45831700.0
4969,12.42419083031567,15,-107.0,44685900.0
4970,15.457934409435175,28,-74.0,44687900.0
4971,15.741520291194874,9,-74.0,44685900.0
4972,12.890663366343874,46,-86.0,44685900.0
4973,13.762322758895026,40,-66.0,44687900.0
4974,12.069307627614767,27,-110.0,45831700.0
4975,14.830801130903213,16,-91.0,45052800.0
4976,15.777701586001049,38,-79.0,44685900.0
4977,14.338344972907437,46,-108.0,45833700.0
4978,15.848609140098066,18,-110.0,44685900.0
4979,12.834419571562245,4,-80.0,45681200.0
4980,15.251241055402671,29,-102.0,44836400.0
4981,13.429673670329297,14,-108.0,45833700.0
4982,14.143170979483351,23,-108.0,44685900.0
4983,13.086513297528871,0,-103.0,45831700.0
4984,13.709689716415904,18,-89.0,44687900.0
4985,14.330876085348027,11,-90.0,45831700.0
4986,14.317126658991322,38,-94.0,44685900.0
4987,12.629259122137768,12,-87.0,45833700.0
4988,12.724036362542352,44,-74.0,44685900.0
4989,13.784498608582032,28,-86.0,44685900.0
4990,13.984865521284073,10,-98.0,45810100.0
4991,14.531796675996398,44,-101.0,44841100.0
4992,14.198157875569633,28,-100.0,45798800.0
4993,13.871508924900708,27,-83.0,44720800.0
4994,12.0528180389567,17,-89.0,45005800.0
4995,12.695058300315127,47,-107.0,45511800.0
4996,15.718358485541675,41,-87.0,45090400.0
4997,13.069869454191194,28,-68.0,45429100.0
4998,14.50604147800495,19,-87.0,44737600.0
4999,15.176196338345125,49,-88.0,45711400.0
5000,15.176196338345125,34,-102.0,45711400.0
5001,13.566884931958404,5,-75.0,44972800.0
5002,12.406351697755468,2,-106.0,45615300.0
5003,13.629795370863057,30,-104.0,45090400.0
5004,14.96835368958123,49,-80.0,19024.0
5005,15.998491441745376,47,-71.0,1147520.0
5006,15.105920398271005,6,-98.0,3069420.0
5007,13.74909485121115,5,-93.0,6310630.0
5008,15.831292562832639,36,-67.0,9404660.0
5009,14.185477715607606,46,-96.0,7767780.0
5010,14.558439580274392,27,-96.0,6231760.0
5011,12.602051760217462,48,-79.0,4891930.0
5012,15.262136151744945,0,-87.0,9292070.0
5013,15.486650510387971,9,-73.0,18999900.0
5014,12.552737500804357,43,-109.0,7123980.0
5015,14.12396494650139,0,-102.0,19338400.0
5016,12.465189864021326,23,-70.0,9838270.0
5017,15.496680535727643,41,-74.0,7657890.0
5018,15.927753739372667,38,-74.0,9573860.0
5019,14.12332332703957,44,-102.0,6328.0
5020,14.30557038558407,42,-69.0,9927250.0
5021,12.910032791162848,30,-96.0,6328.0
5022,13.497885009793201,31,-94.0,12387600.0
5023,13.730256369860689,24,-71.0,6328.0
5024,12.72839025800592,46,-68.0,10389200.0
5025,12.936461639880513,16,-104.0,11328800.0
5026,12.42750652953359,23,-97.0,15736.0
5027,13.710574048521819,45,-96.0,16217300.0
5028,14.084741549478286,1,-69.0,6320.0
5029,12.54699079642605,10,-89.0,5478070.0
5030,12.426994563952299,39,-69.0,6320.0
5031,14.88349147915233,6,-110.0,7628780.0
5032,12.821453502629879,39,-89.0,6328.0
5033,13.109048684893196,38,-110.0,16456300.0
5034,14.636053680172807,31,-100.0,1553220.0
5035,14.596100021430383,15,-87.0,6328.0
5036,15.216906646966722,10,-103.0,13424600.0
5037,13.061399124783684,26,-92.0,6328.0
5038,15.269216392795014,15,-93.0,18394900.0
5039,14.30017127178902,23,-97.0,6328.0
5040,13.964032088247292,7,-105.0,18999900.0
5041,14.392203158988549,36,-82.0,18792100.0
5042,15.308622933961141,4,-95.0,15736.0
5043,14.219312311275818,31,-101.0,16080500.0
5044,12.386432854135204,24,-96.0,1600720.0
5045,12.89058788457687,33,-102.0,6320.0
5046,13.813105758242786,12,-85.0,5020750.0
5047,15.195342072016674,18,-67.0,6328.0
5048,13.463934512203332,1,-79.0,12983000.0
5049,13.51626213855369,3,-89.0,6320.0
5050,13.628891523436526,17,-106.0,5314260.0
5051,14.96835368958123,0,-68.0,19024.0
5052,15.998491441745376,16,-73.0,2017760.0
5053,15.105920398271005,42,-90.0,4892220.0
5054,13.74909485121115,28,-94.0,752.0
5055,14.185477715607606,20,-68.0,752.0
5056,15.486650510387971,1,-96.0,5456.0
5057,12.552737500804357,38,-68.0,1081920.0
5058,14.12396494650139,30,-87.0,1433340.0
5059,12.465189864021326,33,-102.0,2064410.0
5060,15.496680535727643,30,-74.0,1228350.0
5061,15.927753739372667,40,-70.0,2705340.0
5062,14.12332332703957,11,-76.0,2640910.0
5063,14.30557038558407,29,-85.0,2828470.0
5064,15.488388972869322,5,-77.0,1363180.0
5065,12.910032791162848,25,-85.0,876560.0
5066,13.497885009793201,2,-88.0,515768.0
5067,13.730256369860689,1,-73.0,170960.0
5068,12.72839025800592,34,-86.0,2082330.0
5069,12.42750652953359,29,-68.0,580208.0
5070,13.710574048521819,19,-78.0,747752.0
5071,14.084741549478286,27,-98.0,580200.0
5072,12.54699079642605,36,-102.0,111168.0
5073,12.426994563952299,8,-66.0,580200.0
5074,14.88349147915233,29,-84.0,285152.0
5075,12.821453502629879,14,-82.0,876560.0
5076,13.109048684893196,2,-77.0,1007560.0
5077,14.596100021430383,2,-104.0,876560.0
5078,15.216906646966722,23,-97.0,588792.0
5079,13.061399124783684,0,-90.0,876560.0
5080,15.269216392795014,8,-83.0,1130410.0
5081,14.30017127178902,25,-100.0,876560.0
5082,13.964032088247292,14,-95.0,2793130.0
5083,15.308622933961141,4,-101.0,170960.0
5084,14.219312311275818,40,-103.0,1611840.0
5085,12.89058788457687,14,-103.0,575976.0
5086,15.195342072016674,7,-97.0,876560.0
5087,13.463934512203332,38,-102.0,112312.0
5088,13.51626213855369,34,-88.0,645640.0
5089,14.96835368958123,39,-85.0,19024.0
5090,15.998491441745376,44,-69.0,2017770.0
5091,15.105920398271005,36,-79.0,44482900.0
5092,13.74909485121115,34,-66.0,13545600.0
5093,15.831292562832639,41,-107.0,27817800.0
5094,14.185477715607606,18,-91.0,14385200.0
5095,14.558439580274392,49,-93.0,13618500.0
5096,12.602051760217462,22,-71.0,5108310.0
5097,15.262136151744945,25,-74.0,9456710.0
5098,15.486650510387971,37,-103.0,25869900.0
5099,12.552737500804357,23,-77.0,15567200.0
5100,14.12396494650139,46,-79.0,11379000.0
5101,12.465189864021326,19,-96.0,11285400.0
5102,15.496680535727643,49,-70.0,8430790.0
5103,14.12332332703957,27,-85.0,876568.0
5104,14.30557038558407,27,-104.0,9057010.0
5105,12.910032791162848,45,-77.0,876568.0
5106,13.497885009793201,15,-92.0,11517400.0
5107,13.730256369860689,5,-94.0,876568.0
5108,12.72839025800592,25,-70.0,19688400.0
5109,12.42750652953359,27,-109.0,876568.0
5110,13.710574048521819,42,-85.0,15356400.0
5111,14.084741549478286,39,-106.0,876560.0
5112,12.54699079642605,43,-106.0,4607830.0
5113,12.426994563952299,41,-108.0,876560.0
5114,14.88349147915233,26,-101.0,6758540.0
5115,12.821453502629879,43,-79.0,876568.0
5116,13.109048684893196,36,-92.0,16608100.0
5117,14.596100021430383,34,-105.0,876568.0
5118,15.216906646966722,43,-78.0,12554400.0
5119,13.061399124783684,10,-89.0,876568.0
5120,15.269216392795014,3,-97.0,17524700.0
5121,14.30017127178902,49,-93.0,876568.0
5122,13.964032088247292,41,-99.0,36921700.0
5123,15.308622933961141,20,-93.0,876568.0
5124,14.219312311275818,8,-107.0,16195600.0
5125,12.89058788457687,38,-66.0,876560.0
5126,13.813105758242786,34,-105.0,4150510.0
5127,15.195342072016674,17,-88.0,876568.0
5128,13.463934512203332,25,-90.0,12112700.0
5129,13.51626213855369,3,-110.0,876560.0
5130,13.628891523436526,19,-85.0,4444020.0
5131,14.96835368958123,18,-90.0,19024.0
5132,15.998491441745376,0,-93.0,2017760.0
5133,15.105920398271005,7,-77.0,4825540.0
5134,13.74909485121115,36,-83.0,1946070.0
5135,15.831292562832639,2,-85.0,1966870.0
5136,14.185477715607606,48,-72.0,1895070.0
5137,14.558439580274392,25,-86.0,2710050.0
5138,12.602051760217462,40,-108.0,2063540.0
5139,15.262136151744945,5,-68.0,1840140.0
5140,14.12396494650139,28,-80.0,876560.0
5141,12.465189864021326,30,-101.0,684040.0
5142,14.12332332703957,17,-80.0,876560.0
5143,14.30557038558407,33,-68.0,488240.0
5144,12.910032791162848,1,-68.0,876560.0
5145,13.497885009793201,35,-77.0,515768.0
5146,13.730256369860689,39,-91.0,876560.0
5147,12.72839025800592,48,-66.0,1376730.0
5148,12.42750652953359,46,-80.0,876560.0
5149,13.710574048521819,36,-104.0,451400.0
5150,14.084741549478286,25,-89.0,691368.0
5151,12.426994563952299,17,-107.0,865352.0
5152,12.821453502629879,14,-92.0,876560.0
5153,13.109048684893196,6,-105.0,1007560.0
5154,14.596100021430383,3,-84.0,876560.0
5155,15.216906646966722,7,-106.0,588792.0
5156,13.061399124783684,4,-90.0,876560.0
5157,15.269216392795014,49,-84.0,1130410.0
5158,14.30017127178902,34,-77.0,876560.0
5159,13.964032088247292,44,-84.0,2793130.0
5160,15.308622933961141,33,-91.0,876560.0
5161,14.219312311275818,42,-109.0,906240.0
5162,12.89058788457687,4,-94.0,575976.0
5163,15.195342072016674,5,-68.0,876560.0
5164,13.463934512203332,41,-66.0,112312.0
5165,13.51626213855369,3,-103.0,645640.0
5166,14.368544867522251,39,-91.0,10985700.0
5167,14.698946704185984,41,-106.0,44685900.0
5168,14.228249316637658,31,-79.0,44687900.0
5169,15.098351147724708,0,-68.0,44685900.0
5170,15.11395319776067,40,-98.0,44685900.0
5171,13.708985443222996,48,-80.0,45288000.0
5172,13.840612253594356,16,-76.0,44930500.0
5173,15.73450987963718,44,-91.0,44189200.0
5174,12.155725577364768,37,-77.0,45292700.0
5175,15.125128539913305,45,-79.0,45226800.0
5176,14.181409724320648,20,-87.0,44685900.0
5177,15.24879289879694,11,-71.0,44685900.0
5178,15.382100964757706,19,-70.0,44685900.0
5179,15.094588654030954,23,-97.0,45833700.0
5180,12.09716256696586,48,-70.0,44685900.0
5181,13.529482149084641,18,-105.0,45831700.0
5182,12.556407194241512,14,-100.0,45015200.0
5183,12.114002139792614,35,-91.0,45833700.0
5184,15.657156858970277,8,-107.0,45137500.0
5185,12.715121582887047,3,-99.0,45380100.0
5186,15.352760441265929,47,-98.0,45231600.0
5187,14.434993963019174,45,-97.0,45288000.0
5188,14.293351800837339,13,-77.0,45231600.0
5189,12.078230826226164,26,-92.0,45288000.0
5190,13.615774819763288,7,-101.0,44685900.0
5191,15.7012128255872,27,-82.0,45574900.0
5192,12.77944278237905,7,-109.0,44944600.0
5193,14.165079500239312,27,-86.0,45269200.0
5194,12.358330789993445,8,-92.0,44817600.0
5195,15.004233312238917,4,-100.0,45530600.0
5196,12.635823523621244,19,-88.0,45034000.0
5197,14.437547848925039,36,-72.0,44353900.0
5198,12.927046506982947,13,-89.0,45610600.0
5199,14.768343784355103,3,-94.0,44085800.0
5200,12.59081241565055,44,-97.0,44687900.0
5201,14.67203137958749,31,-84.0,45831700.0
5202,15.743789831549453,31,-83.0,44968100.0
5203,15.691131527206696,31,-102.0,45438500.0
5204,14.783802073363942,15,-97.0,45010500.0
5205,15.580409822286448,8,-74.0,45259800.0
5206,12.225428242683362,24,-96.0,45215500.0
5207,13.306764070592068,6,-98.0,45438500.0
5208,15.869461378852781,42,-93.0,45495000.0
5209,15.869461378852781,48,-82.0,45495000.0
5210,14.65040941565798,31,-76.0,45024600.0
5211,12.42419083031567,41,-81.0,45347200.0
5212,15.457934409435175,0,-81.0,45170400.0
5213,15.741520291194874,44,-106.0,45833700.0
5214,12.890663366343874,1,-95.0,44883500.0
5215,13.762322758895026,35,-75.0,44883500.0
5216,12.069307627614767,39,-89.0,45831700.0
5217,14.830801130903213,42,-79.0,44687900.0
5218,15.777701586001049,22,-69.0,45427100.0
5219,14.338344972907437,44,-90.0,45090400.0
5220,15.848609140098066,29,-109.0,44687900.0
5221,12.834419571562245,8,-109.0,44685900.0
5222,15.251241055402671,47,-99.0,45474200.0
5223,13.429673670329297,26,-71.0,45043400.0
5224,14.143170979483351,29,-90.0,45744300.0
5225,13.086513297528871,0,-109.0,44775300.0
5226,13.709689716415904,39,-82.0,44685900.0
5227,14.330876085348027,8,-103.0,44904300.0
5228,14.317126658991322,38,-87.0,45831700.0
5229,12.629259122137768,44,-79.0,44685900.0
5230,12.724036362542352,33,-80.0,44687900.0
5231,13.784498608582032,46,-81.0,45831700.0
5232,13.984865521284073,20,-67.0,44996400.0
5233,14.531796675996398,12,-73.0,44685900.0
5234,14.198157875569633,4,-96.0,45833700.0
5235,13.871508924900708,20,-92.0,44685900.0
5236,12.0528180389567,36,-80.0,44685900.0
5237,12.695058300315127,38,-88.0,44687900.0
5238,15.718358485541675,18,-80.0,44685900.0
5239,13.069869454191194,36,-77.0,44685900.0
5240,14.50604147800495,44,-75.0,45831700.0
5241,15.176196338345125,20,-76.0,45415000.0
5242,13.566884931958404,45,-102.0,45104500.0
5243,12.406351697755468,43,-98.0,44685900.0
5244,13.629795370863057,2,-96.0,44687900.0
5245,14.96835368958123,5,-93.0,19024.0
5246,15.998491441745376,22,-99.0,2017760.0
5247,15.105920398271005,45,-77.0,4825540.0
5248,13.74909485121115,23,-81.0,1946070.0
5249,15.831292562832639,11,-103.0,1962170.0
5250,14.185477715607606,48,-67.0,1921680.0
5251,14.558439580274392,46,-72.0,2706960.0
5252,12.602051760217462,42,-98.0,2068240.0
5253,15.262136151744945,37,-100.0,1840140.0
5254,14.12396494650139,30,-92.0,876560.0
5255,12.465189864021326,43,-69.0,684040.0
5256,14.12332332703957,16,-76.0,16624.0
5257,14.30557038558407,19,-108.0,9408.0
5258,15.488388972869322,46,-91.0,1344370.0
5259,12.910032791162848,24,-110.0,170960.0
5260,13.497885009793201,43,-98.0,1221370.0
5261,13.730256369860689,9,-100.0,876560.0
5262,12.72839025800592,46,-74.0,1376730.0
5263,12.42750652953359,37,-69.0,170960.0
5264,13.710574048521819,12,-109.0,1157000.0
5265,14.084741549478286,23,-105.0,170952.0
5266,12.54699079642605,30,-68.0,520416.0
5267,12.426994563952299,31,-71.0,170952.0
5268,14.88349147915233,20,-80.0,694400.0
5269,12.821453502629879,36,-86.0,170960.0
5270,13.109048684893196,21,-103.0,1713160.0
5271,14.596100021430383,20,-103.0,876560.0
5272,15.216906646966722,1,-69.0,588792.0
5273,13.061399124783684,3,-92.0,876560.0
5274,15.269216392795014,39,-96.0,1130410.0
5275,14.30017127178902,0,-86.0,876560.0
5276,13.964032088247292,16,-104.0,2793130.0
5277,15.308622933961141,26,-87.0,876560.0
5278,14.219312311275818,5,-104.0,906240.0
5279,12.89058788457687,23,-94.0,575976.0
5280,15.195342072016674,11,-84.0,876560.0
5281,13.463934512203332,32,-97.0,112312.0
5282,13.51626213855369,4,-73.0,255624.0
5283,13.628891523436526,40,-74.0,531136.0
5284,14.96835368958123,19,-78.0,28432.0
5285,15.998491441745376,40,-67.0,2445830.0
5286,15.105920398271005,9,-69.0,44045400.0
5287,13.74909485121115,49,-74.0,13743200.0
5288,15.831292562832639,11,-84.0,27620200.0
5289,14.185477715607606,23,-82.0,14389900.0
5290,14.558439580274392,28,-100.0,13613800.0
5291,12.602051760217462,24,-109.0,5108310.0
5292,15.262136151744945,42,-66.0,9456710.0
5293,15.486650510387971,32,-67.0,25869900.0
5294,12.552737500804357,41,-79.0,16713000.0
5295,14.12396494650139,30,-103.0,11571800.0
5296,12.465189864021326,30,-103.0,11597900.0
5297,15.496680535727643,32,-101.0,6779690.0
5298,14.12332332703957,6,-77.0,1314040.0
5299,14.30557038558407,28,-82.0,8619540.0
5300,12.910032791162848,41,-82.0,1314040.0
5301,13.497885009793201,11,-74.0,11079900.0
5302,13.730256369860689,6,-73.0,1314040.0
5303,12.72839025800592,25,-89.0,19250900.0
5304,12.42750652953359,29,-94.0,1314040.0
5305,13.710574048521819,44,-85.0,14919000.0
5306,14.084741549478286,42,-99.0,1314030.0
5307,12.54699079642605,36,-78.0,4170360.0
5308,12.426994563952299,11,-100.0,1314030.0
5309,14.88349147915233,28,-74.0,6321070.0
5310,12.821453502629879,5,-109.0,1314040.0
5311,13.109048684893196,1,-105.0,16170700.0
5312,14.596100021430383,10,-83.0,1314040.0
5313,15.216906646966722,9,-83.0,12116900.0
5314,13.061399124783684,32,-96.0,1314040.0
5315,15.269216392795014,41,-80.0,17087200.0
5316,14.30017127178902,1,-77.0,1314040.0
5317,13.964032088247292,21,-90.0,36484300.0
5318,15.308622933961141,38,-97.0,1314040.0
5319,14.219312311275818,7,-106.0,15758100.0
5320,12.89058788457687,44,-108.0,1314030.0
5321,13.813105758242786,8,-79.0,3713040.0
5322,15.195342072016674,11,-74.0,1314040.0
5323,13.463934512203332,17,-72.0,11675300.0
5324,13.51626213855369,48,-103.0,1314030.0
5325,13.628891523436526,6,-110.0,4006540.0
5326,14.368544867522251,47,-93.0,10985700.0
5327,14.698946704185984,5,-94.0,44685900.0
5328,14.228249316637658,5,-85.0,45222100.0
5329,15.098351147724708,6,-104.0,45297400.0
5330,15.11395319776067,4,-84.0,45222100.0
5331,13.708985443222996,48,-97.0,45297400.0
5332,13.840612253594356,1,-101.0,45831700.0
5333,15.73450987963718,15,-106.0,45438500.0
5334,12.155725577364768,41,-69.0,45201300.0
5335,15.125128539913305,10,-106.0,44687900.0
5336,14.181409724320648,27,-92.0,45831700.0
5337,15.24879289879694,4,-76.0,44685900.0
5338,15.382100964757706,29,-107.0,44687900.0
5339,15.094588654030954,3,-99.0,44685900.0
5340,12.09716256696586,0,-93.0,45831700.0
5341,13.529482149084641,48,-104.0,44687900.0
5342,12.556407194241512,11,-107.0,45831700.0
